draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12
5315,-997.9875,-853.6233,-819.0375,-840.5617,-805.7067,-826.3217,-804.2333,-795.7933,-728.3633,-796.05,-823.3933,-799.52
5316,-998.1542,-853.7783,-819.2625,-840.7183,-805.9533,-826.3783,-804.455,-796.11,-728.7033,-796.3533,-823.6917,-799.8317
5317,-998.3875,-853.94,-819.375,-840.56,-806.2367,-826.5767,-804.5583,-796.2633,-728.8617,-796.2533,-823.56,-799.95
5318,-998.5375,-854.0883,-819.4958,-840.6967,-805.73,-826.7883,-804.83,-796.56,-729.115,-796.3133,-823.6833,-799.9967
5319,-998.6792,-854.1983,-819.5208,-840.8033,-806.0167,-827.0467,-805.0017,-796.7467,-729.345,-796.4667,-823.5117,-800.045
5320,-998.8292,-854.35,-819.7333,-840.9533,-806.3,-827.18,-805.015,-796.8033,-729.205,-796.5567,-823.545,-799.725
5321,-999.0167,-854.4817,-819.8458,-841.235,-806.4767,-827.25,-804.9467,-795.3433,-729.145,-796.6733,-823.6083,-799.72
5322,-999.1625,-854.6267,-820.075,-841.215,-805.32,-827.435,-805.16,-795.61,-729.4267,-796.9567,-823.8967,-800.0083
5323,-999.2708,-854.7183,-820.0833,-841.1617,-804.0933,-824.8867,-805.1717,-795.7933,-729.3633,-796.37,-821.605,-798.42
5324,-999.4375,-854.86,-820.2792,-841.315,-804.3333,-824.97,-805.1883,-795.9367,-729.5217,-796.5233,-821.79,-798.6767
5325,-999.5917,-855.0,-820.3833,-841.65,-804.6533,-825.27,-805.3267,-796.15,-729.8067,-796.8167,-822.1183,-798.9767
5326,-999.7083,-855.0733,-820.5042,-841.925,-804.9433,-825.55,-805.52,-796.46,-730.1333,-797.1167,-822.305,-799.1267
5327,-999.8583,-855.1817,-820.5208,-842.1767,-805.2033,-825.855,-805.7667,-796.6967,-730.395,-797.3967,-822.5,-799.335
5328,-1000.0833,-855.345,-820.6417,-842.1583,-804.8133,-823.5533,-797.69,-795.2567,-730.38,-797.5867,-822.42,-799.34
5329,-1000.2292,-855.4733,-820.775,-842.455,-805.11,-823.7917,-797.89,-795.4633,-730.63,-797.6667,-822.3017,-799.4033
5330,-1000.4458,-855.645,-820.9958,-842.4667,-804.6967,-824.0,-798.135,-795.7367,-730.9367,-797.9833,-822.6467,-799.7517
5331,-1000.6,-855.7883,-821.0917,-842.625,-804.9333,-824.3583,-798.36,-796.0733,-731.265,-798.2567,-822.8833,-800.0333
5332,-1000.7708,-856.0017,-821.3,-842.955,-805.1967,-824.5817,-798.5333,-796.3,-731.5517,-798.5133,-823.0067,-800.315
5333,-1001.0125,-856.2117,-821.4167,-842.7783,-805.4233,-824.835,-798.835,-796.5867,-731.7867,-798.58,-822.8067,-800.335
5334,-1001.2292,-856.4383,-821.7,-843.1417,-805.7967,-825.1967,-799.1583,-796.96,-732.1717,-798.98,-823.17,-800.6483
5335,-1001.3958,-856.54,-821.7625,-843.1183,-806.0267,-825.4433,-799.4067,-797.2067,-732.46,-799.3133,-823.495,-800.935
5336,-1001.6458,-856.7233,-821.8375,-842.9483,-805.5767,-823.0617,-799.485,-797.4067,-732.4367,-799.5067,-823.7167,-801.0333
5337,-1001.8625,-856.8867,-821.8958,-843.065,-805.8433,-823.2317,-799.7167,-797.6833,-732.7233,-799.6367,-823.9683,-801.3167
5338,-1002.0,-856.965,-821.8625,-842.995,-805.3467,-823.3417,-799.7033,-797.8,-732.905,-799.6867,-824.0767,-801.4683
5339,-1002.2292,-857.155,-822.025,-843.3233,-805.74,-823.695,-799.9967,-798.0767,-733.1967,-800.05,-824.405,-801.8033
5340,-1002.4042,-857.31,-822.2875,-843.6133,-805.93,-824.0083,-800.2583,-798.4133,-733.4867,-800.24,-824.5583,-802.0333
5341,-1002.5375,-857.43,-822.2833,-843.8517,-806.11,-824.1467,-800.3567,-798.6867,-733.5,-800.46,-824.85,-802.3433
5342,-1002.6875,-857.575,-822.3542,-843.8367,-806.4367,-824.41,-800.58,-798.9467,-733.7933,-800.7133,-825.0883,-802.5683
5343,-1002.8792,-857.7683,-822.5375,-843.8417,-805.21,-821.8033,-792.2217,-795.7233,-720.69,-799.1367,-824.3967,-800.7933
5344,-1003.075,-857.955,-822.6417,-843.8067,-804.02,-821.8883,-792.3083,-795.9367,-720.965,-799.28,-824.505,-800.9833
5345,-1003.2375,-858.0933,-822.875,-844.0583,-804.22,-822.0817,-792.4583,-796.03,-721.1667,-799.4767,-824.6117,-801.115
5346,-1003.4292,-858.2583,-823.0208,-844.0433,-804.5433,-822.405,-792.7233,-796.28,-721.365,-799.6933,-824.75,-800.7517
5347,-1003.6458,-858.415,-823.0958,-843.9983,-804.71,-822.67,-792.9883,-796.61,-721.68,-800.0333,-825.1,-801.1017
5348,-1003.8125,-858.525,-823.0708,-844.1033,-804.9633,-822.9717,-793.2433,-796.8,-721.9133,-800.1267,-825.2983,-801.3717
5349,-1004.0042,-858.6717,-823.1917,-843.745,-803.6633,-820.355,-784.8183,-795.18,-721.18,-797.7533,-822.1283,-799.465
5350,-1004.2125,-858.9,-823.425,-843.96,-804.0133,-820.73,-785.1617,-795.51,-721.49,-797.8933,-822.2633,-799.5233
5351,-1004.3833,-859.025,-823.5458,-844.0567,-803.5833,-818.4033,-785.2783,-795.7367,-721.4583,-798.02,-822.465,-799.7967
5352,-1004.5417,-859.1733,-823.7083,-844.0517,-803.2033,-818.6533,-785.4917,-795.9967,-721.7217,-798.29,-822.7033,-800.0283
5353,-1004.7083,-859.295,-823.8042,-844.3217,-803.51,-818.975,-785.7883,-796.37,-722.0983,-798.6967,-823.0633,-800.3783
5354,-1004.9,-859.4733,-823.9833,-844.47,-803.7733,-819.0817,-785.9367,-796.5433,-722.2833,-798.9033,-823.345,-800.5967
5355,-1005.05,-859.63,-824.075,-844.46,-802.62,-819.1817,-786.125,-796.8267,-722.575,-799.18,-823.6183,-800.845
5356,-1005.2458,-859.76,-824.1875,-844.5683,-802.9067,-819.275,-786.2783,-797.0733,-722.8317,-799.4,-823.9133,-801.11
5357,-1005.4292,-859.9167,-824.3083,-844.69,-802.42,-819.35,-786.4617,-797.3,-723.0967,-799.52,-824.1017,-801.3783
5358,-1005.6375,-860.075,-824.4,-844.8233,-802.7667,-819.665,-786.725,-797.6133,-723.37,-799.7033,-824.1733,-801.625
5359,-1005.8292,-860.1967,-824.4667,-844.7583,-802.3133,-819.8217,-786.8833,-797.7967,-723.5267,-799.8967,-824.4367,-801.9167
5360,-1006.0417,-860.3567,-824.4917,-845.0567,-802.54,-819.975,-786.9867,-798.05,-723.8267,-800.1933,-824.7067,-802.2267
5361,-1006.2833,-860.54,-824.6625,-845.235,-802.15,-820.2333,-787.235,-798.3267,-724.1317,-800.4833,-824.9783,-802.4967
5362,-1006.45,-860.675,-824.7792,-845.3967,-802.5133,-820.6233,-787.5867,-798.7,-724.4917,-800.71,-825.16,-802.7733
5363,-1006.6625,-860.825,-825.075,-845.7167,-802.8267,-820.8817,-787.88,-799.0633,-724.8267,-801.0467,-825.5083,-803.0833
5364,-1006.8958,-861.0317,-825.375,-846.0417,-803.1867,-821.2417,-788.1467,-799.3433,-725.16,-801.28,-825.7017,-803.28
5365,-1007.125,-861.2133,-825.6042,-846.3817,-803.4833,-821.505,-788.4667,-799.73,-725.5367,-801.5767,-826.0383,-803.6667
5366,-1007.325,-861.3917,-825.6958,-846.5367,-803.7367,-821.8067,-788.7267,-799.98,-725.8583,-801.9067,-826.3933,-803.9933
5367,-1007.55,-861.57,-825.8,-846.715,-803.3167,-822.0083,-788.8483,-798.59,-719.5317,-785.59,-824.3017,-800.2267
5368,-1007.7125,-861.685,-825.9875,-846.5283,-803.5333,-822.1583,-788.895,-798.7467,-719.4367,-785.6867,-824.4633,-800.485
5369,-1007.8958,-861.8733,-826.1833,-846.5267,-803.06,-822.3783,-789.1517,-799.03,-719.7283,-785.9133,-824.6483,-800.7517
5370,-1008.0875,-862.0333,-826.3042,-846.6617,-803.24,-822.6117,-789.2933,-799.1467,-719.6783,-785.91,-824.42,-800.665
5371,-1008.2875,-862.1783,-826.4833,-846.9483,-803.62,-822.91,-789.5517,-799.39,-719.945,-786.0233,-824.2267,-800.62
5372,-1008.4375,-862.3417,-826.6667,-847.1267,-803.8867,-823.1967,-789.8167,-799.64,-720.2467,-786.23,-824.1217,-800.7067
5373,-1008.6,-862.485,-826.925,-847.415,-804.1667,-823.4983,-790.0617,-799.8467,-720.5083,-786.47,-824.3133,-800.9283
5374,-1008.8,-862.6767,-827.2333,-847.74,-804.46,-823.835,-790.2633,-800.1067,-720.805,-786.6467,-824.5517,-801.2367
5375,-1009.0208,-862.8417,-827.4583,-848.0383,-804.7867,-824.0317,-790.5467,-800.43,-721.105,-786.8833,-824.71,-801.27
5376,-1009.2458,-862.9733,-827.5125,-848.1583,-805.0267,-824.2533,-790.785,-800.6633,-721.39,-787.0833,-824.9483,-801.545
5377,-1009.4875,-863.1533,-827.6,-848.4533,-805.3333,-824.435,-791.05,-800.9,-721.695,-787.3733,-825.2167,-801.8267
5378,-1009.7125,-863.385,-827.8583,-848.6383,-805.7433,-824.8283,-791.3783,-801.2367,-722.0583,-787.7433,-825.6033,-802.2083
5379,-1009.9625,-863.5533,-828.1208,-848.8167,-806.1233,-825.19,-791.695,-801.6167,-722.4333,-788.1267,-825.9617,-802.5367
5380,-1010.1792,-863.7467,-828.2417,-849.1117,-806.4167,-825.4817,-792.0167,-801.9,-722.695,-788.42,-826.195,-802.825
5381,-1010.3708,-863.915,-828.3708,-849.2233,-806.7067,-825.8333,-792.2983,-802.29,-723.0717,-788.78,-826.5683,-803.19
5382,-1010.575,-864.065,-828.4542,-849.025,-805.4533,-825.765,-792.1883,-802.3633,-723.25,-788.8767,-826.8117,-803.4683
5383,-1010.775,-864.2267,-828.5583,-849.33,-805.79,-826.0767,-792.4667,-802.6767,-723.5417,-789.0333,-827.0283,-803.66
5384,-1010.9875,-864.4067,-828.7792,-849.6317,-806.08,-826.39,-792.7233,-802.96,-723.765,-789.1767,-827.1767,-803.8783
5385,-1011.1667,-864.5567,-828.9417,-849.9433,-806.3633,-826.6067,-792.955,-803.32,-724.1483,-789.5433,-827.5333,-804.2033
5386,-1011.3792,-864.705,-829.1333,-850.235,-806.6733,-826.8717,-793.105,-803.4833,-724.33,-789.7133,-827.6033,-804.265
5387,-1011.5333,-864.845,-829.2,-850.4883,-806.9667,-827.1317,-793.335,-803.7633,-724.3633,-789.94,-827.8983,-804.305
5388,-1011.7292,-865.0233,-829.3,-850.44,-807.2167,-827.3733,-793.4917,-803.89,-724.2517,-789.98,-827.9467,-804.295
5389,-1011.9458,-865.2,-829.5042,-850.785,-807.6033,-827.6983,-793.6983,-804.1933,-724.5317,-790.1533,-827.855,-802.985
5390,-1012.1583,-865.3967,-829.7542,-850.975,-807.9667,-828.0567,-793.985,-804.57,-724.8817,-790.4533,-828.1767,-803.3183
5391,-1012.3083,-865.58,-829.9333,-851.13,-808.24,-828.2833,-794.2,-804.8667,-725.1383,-790.6733,-828.2267,-803.3867
5392,-1012.4833,-865.7283,-830.1667,-851.4433,-808.5567,-828.61,-794.4833,-805.2133,-725.465,-790.98,-828.475,-803.6433
5393,-1012.7167,-865.9217,-830.3458,-851.7367,-808.9067,-829.0,-794.8033,-805.6,-725.8383,-791.3567,-828.845,-803.9917
5394,-1012.9125,-866.065,-830.3958,-851.87,-809.28,-829.3583,-795.1033,-805.9667,-726.21,-791.6967,-829.1917,-804.3467
5395,-1013.0625,-866.2083,-830.55,-851.8633,-809.5333,-829.6767,-795.36,-806.1833,-726.4367,-791.8367,-829.0233,-804.3417
5396,-1013.2625,-866.3517,-830.6292,-852.1417,-809.8667,-830.025,-795.6083,-806.5333,-726.7867,-792.21,-829.36,-804.6367
5397,-1013.4208,-866.4683,-830.65,-852.4183,-810.1467,-830.3117,-795.89,-806.77,-726.7833,-792.3967,-829.595,-804.8183
5398,-1013.5833,-866.5233,-830.8167,-852.72,-810.5033,-830.6633,-796.11,-807.0767,-727.06,-792.5867,-829.82,-804.8517
5399,-1013.7625,-866.7467,-830.9917,-853.07,-810.88,-830.9433,-796.3517,-807.3867,-727.39,-792.82,-830.0683,-804.9617
5400,-1013.9125,-866.9033,-831.1625,-853.395,-811.2367,-831.195,-796.5417,-807.6367,-727.7017,-793.1367,-830.2583,-805.1983
5401,-1014.1333,-867.1117,-831.4792,-853.7717,-811.7,-831.6217,-796.91,-808.03,-728.0767,-793.53,-830.61,-805.3617
5402,-1014.2958,-867.3017,-831.6375,-853.8917,-811.1867,-829.2567,-797.0217,-808.2567,-728.2967,-793.65,-830.74,-805.4833
5403,-1014.4375,-867.41,-831.6625,-854.1783,-811.4567,-829.5717,-797.2783,-808.5933,-728.595,-793.9367,-831.035,-805.7483
5404,-1014.6,-867.5483,-831.8625,-854.33,-811.8033,-829.9567,-797.6,-808.9533,-728.9567,-794.1967,-831.2817,-806.0717
5405,-1014.7542,-867.685,-831.9458,-854.135,-812.06,-830.1317,-797.7983,-809.0967,-729.165,-794.4633,-831.6017,-806.4
5406,-1014.9208,-867.8167,-832.0,-854.0717,-812.2,-830.2133,-797.675,-807.53,-722.41,-793.7633,-831.4217,-806.4467
5407,-1015.15,-867.9217,-832.1667,-854.3833,-812.52,-830.5583,-797.9633,-807.8767,-722.7483,-794.0867,-831.7317,-806.7217
5408,-1015.35,-868.0833,-832.4417,-854.7117,-812.8333,-830.8233,-798.17,-808.0967,-723.04,-794.36,-832.0367,-807.0233
5409,-1015.5542,-868.24,-832.5125,-854.3617,-813.1133,-831.1167,-798.4183,-808.41,-723.3517,-794.5667,-832.24,-807.2683
5410,-1015.8167,-868.4667,-832.7,-854.3883,-813.46,-831.405,-798.7267,-808.8,-723.7483,-794.9233,-832.6183,-807.6067
5411,-1016.0583,-868.6367,-832.9708,-854.735,-813.83,-831.755,-799.0633,-809.1533,-724.0617,-795.1167,-832.895,-807.7083
5412,-1016.2625,-868.74,-832.9333,-854.8233,-814.0733,-831.965,-799.275,-809.3367,-724.045,-795.3433,-833.065,-808.0033
5413,-1016.425,-868.8833,-832.9125,-854.7883,-813.64,-829.5733,-799.2317,-809.5133,-724.295,-795.5333,-832.9783,-806.555
5414,-1016.6375,-869.07,-833.1292,-854.9833,-814.01,-829.975,-799.5217,-809.7867,-724.5983,-795.8333,-833.265,-806.6717
5415,-1016.8292,-869.1967,-833.1542,-854.8133,-813.5133,-830.14,-799.73,-810.0733,-724.8917,-796.1367,-833.58,-806.9367
5416,-1016.9875,-869.31,-833.2458,-854.6017,-813.63,-830.0833,-799.745,-810.2467,-724.8,-796.12,-833.6833,-807.14
5417,-1017.2208,-869.5117,-833.4875,-854.7567,-814.0333,-830.465,-800.0733,-810.6533,-725.16,-796.43,-833.9933,-807.42
5418,-1017.3958,-869.6617,-833.6917,-855.09,-814.4133,-830.8417,-800.395,-810.97,-725.41,-796.6867,-834.1717,-807.6
5419,-1017.6083,-869.8233,-833.8958,-855.38,-814.6833,-831.0583,-800.5967,-811.2767,-725.73,-797.0,-834.49,-807.93
5420,-1017.8417,-870.0183,-834.0833,-855.3817,-814.9833,-831.3267,-800.8617,-811.53,-726.0067,-797.25,-834.69,-808.1817
5421,-1018.0792,-870.2183,-834.2875,-855.6567,-815.2267,-831.5517,-801.0483,-811.8633,-726.3433,-797.65,-835.11,-808.6333
5422,-1018.3,-870.42,-834.4958,-855.8017,-815.4867,-831.8133,-801.2667,-812.2133,-726.6967,-797.9633,-835.3367,-808.97
5423,-1018.5375,-870.59,-834.6667,-855.7917,-815.8,-832.065,-801.5367,-812.42,-726.98,-798.2633,-835.5983,-809.3317
5424,-1018.7167,-870.715,-834.8042,-855.9033,-816.0967,-832.1867,-801.5217,-810.9767,-726.9233,-798.4033,-835.365,-809.1683
5425,-1018.8667,-870.8717,-834.9792,-856.2317,-816.4667,-832.5517,-801.8217,-811.3567,-727.2767,-798.67,-835.6983,-809.4767
5426,-1019.0,-871.03,-835.1125,-856.2167,-816.75,-832.81,-802.1017,-811.6633,-727.4983,-798.8933,-835.9517,-809.705
5427,-1019.2125,-871.175,-835.2333,-856.5267,-817.03,-832.9967,-802.2733,-811.91,-727.6933,-799.1567,-836.1517,-809.91
5428,-1019.3792,-871.35,-835.4042,-856.665,-817.28,-833.245,-802.5067,-812.08,-727.9633,-799.4367,-836.39,-810.1617
5429,-1019.5875,-871.5117,-835.5625,-856.7983,-817.59,-833.5667,-802.7867,-812.4033,-728.2533,-799.72,-836.6117,-810.4833
5430,-1019.7708,-871.6433,-835.7375,-857.1167,-817.9633,-833.815,-802.9667,-812.63,-728.5433,-800.0167,-836.9017,-810.8367
5431,-1019.9625,-871.805,-835.9417,-857.42,-818.2533,-834.055,-803.1767,-812.8633,-728.845,-800.3433,-837.2233,-810.995
5432,-1020.1333,-872.0133,-836.1042,-857.7117,-818.5233,-834.2817,-803.4033,-813.0733,-729.0917,-800.5667,-837.3283,-811.1317
5433,-1020.3167,-872.1767,-836.3333,-857.8567,-818.76,-834.3983,-803.6167,-813.2367,-729.3267,-800.6033,-837.39,-811.22
5434,-1020.475,-872.3367,-836.4792,-857.9633,-818.9667,-834.56,-803.8,-813.4767,-729.5217,-800.7467,-837.4717,-811.0167
5435,-1020.6333,-872.4633,-836.7625,-858.245,-819.3333,-834.8783,-804.035,-813.7567,-729.8333,-801.0167,-837.7117,-811.28
5436,-1020.7875,-872.645,-837.0417,-858.435,-819.72,-835.21,-804.3433,-814.1,-730.17,-801.3933,-838.0583,-811.5767
5437,-1020.9042,-872.8083,-837.1792,-858.585,-820.03,-835.5133,-804.625,-814.4133,-730.4333,-801.64,-838.2917,-811.8933
5438,-1021.1375,-872.985,-837.2333,-858.8833,-820.3633,-835.8717,-804.8733,-814.7133,-730.7433,-801.9,-838.5333,-812.1533
5439,-1021.325,-873.16,-837.4125,-858.8333,-819.9,-836.0383,-805.105,-814.96,-731.0017,-802.0467,-838.4717,-812.2667
5440,-1021.5333,-873.34,-837.6083,-859.0017,-820.2533,-836.37,-805.375,-815.3167,-731.32,-802.3367,-838.8283,-812.665
5441,-1021.7208,-873.4933,-837.75,-859.1767,-820.6467,-836.6767,-805.6933,-815.67,-731.6483,-802.6267,-839.0867,-812.9733
5442,-1021.9167,-873.655,-837.9083,-859.2983,-820.1033,-836.8967,-805.8983,-815.8267,-731.8217,-802.6967,-838.8967,-812.815
5443,-1022.1167,-873.8733,-838.1208,-859.6217,-820.4367,-837.27,-806.15,-816.13,-732.1483,-803.0467,-839.2217,-813.1517
5444,-1022.325,-874.0333,-838.2375,-859.775,-820.7233,-837.47,-806.375,-816.2733,-731.7433,-802.3533,-838.6567,-812.9467
5445,-1022.5458,-874.265,-838.4958,-859.9433,-820.9967,-837.7783,-806.66,-816.6633,-732.1267,-802.7567,-838.9983,-813.2783
5446,-1022.7458,-874.4433,-838.7833,-860.0833,-820.5267,-837.9133,-806.7717,-815.2733,-731.8483,-802.8433,-839.185,-813.4417
5447,-1022.9417,-874.6267,-838.8792,-860.1833,-820.7933,-838.2017,-807.0317,-815.5533,-732.11,-803.1433,-839.4733,-813.7067
5448,-1023.0958,-874.775,-839.0458,-860.4733,-821.0733,-838.4783,-807.1283,-815.72,-732.3417,-803.2933,-839.37,-813.81
5449,-1023.35,-875.0067,-839.1125,-860.6083,-820.6367,-836.0667,-807.14,-814.1933,-732.2083,-802.5267,-838.915,-813.6617
5450,-1023.5458,-875.1433,-839.1708,-860.7533,-820.9233,-836.3967,-807.415,-814.5233,-732.555,-802.89,-839.1983,-813.93
5451,-1023.7583,-875.3267,-839.4083,-861.06,-821.21,-836.6217,-807.645,-814.8067,-732.8733,-803.11,-839.49,-814.1783
5452,-1023.9583,-875.505,-839.5208,-861.0067,-821.3567,-836.63,-807.6033,-814.91,-733.0967,-803.3367,-839.6333,-814.4083
5453,-1024.1042,-875.615,-839.5875,-861.1133,-821.68,-836.9583,-807.8317,-815.16,-733.35,-803.44,-839.3783,-814.3917
5454,-1024.3167,-875.7783,-839.6625,-861.2367,-821.9367,-837.0917,-807.9917,-815.31,-733.635,-803.67,-839.5333,-814.585
5455,-1024.5167,-875.92,-839.7458,-861.3833,-822.2833,-837.3133,-808.0617,-815.4867,-733.6,-803.8067,-839.77,-814.8383
5456,-1024.6792,-876.02,-839.8375,-861.4733,-822.5267,-837.55,-808.2617,-815.7033,-733.865,-804.0433,-840.0267,-815.1567
5457,-1024.8083,-876.1417,-840.0208,-861.7917,-822.86,-837.885,-808.4867,-816.0633,-734.1433,-804.2967,-840.275,-815.4917
5458,-1024.9833,-876.255,-840.1125,-861.76,-823.1733,-838.15,-808.645,-816.1967,-734.0933,-803.63,-840.095,-815.3317
5459,-1025.2,-876.4467,-840.3,-861.8717,-823.3633,-838.3417,-808.86,-816.4467,-734.3383,-803.9133,-840.42,-815.6317
5460,-1025.3792,-876.6233,-840.525,-862.1917,-823.7433,-838.6817,-809.0767,-816.7767,-734.6733,-804.26,-840.7867,-815.975
5461,-1025.5208,-876.7867,-840.7625,-862.3833,-824.0167,-839.005,-809.25,-817.01,-734.9183,-804.4,-840.86,-815.94
5462,-1025.7167,-876.9467,-840.8292,-862.1683,-824.2133,-839.1067,-809.4483,-817.2567,-735.1767,-804.6867,-841.015,-816.1433
5463,-1025.9042,-877.115,-840.9708,-862.17,-824.4333,-839.3417,-809.6917,-817.4967,-735.5133,-804.8633,-841.1883,-816.3817
5464,-1026.1042,-877.275,-841.1125,-862.35,-824.7633,-839.7167,-810.0417,-817.86,-735.8617,-805.1467,-841.4517,-816.39
5465,-1026.325,-877.455,-841.3,-862.6533,-825.08,-840.0467,-810.3133,-818.2067,-736.1783,-805.4467,-841.6367,-816.585
5466,-1026.5125,-877.615,-841.5167,-862.805,-825.36,-840.395,-810.6133,-818.5667,-736.51,-805.7733,-841.9383,-816.9083
5467,-1026.7292,-877.825,-841.6208,-862.6317,-825.59,-840.41,-810.6567,-817.1733,-736.3117,-805.52,-841.515,-816.7867
5468,-1026.9,-877.9867,-841.75,-862.5967,-825.71,-840.29,-810.7217,-817.3233,-736.2167,-805.5533,-841.605,-816.9317
5469,-1027.0833,-878.14,-841.925,-862.75,-825.2933,-840.4667,-810.79,-817.59,-736.5233,-805.7633,-841.6067,-817.1117
5470,-1027.3042,-878.3083,-842.175,-862.9117,-825.63,-840.7783,-811.0433,-817.89,-736.8083,-805.9467,-841.495,-815.5967
5471,-1027.5292,-878.4783,-842.4125,-863.0617,-825.1933,-840.8967,-811.005,-818.0133,-736.7433,-806.0967,-841.6683,-815.805
5472,-1027.75,-878.6617,-842.675,-863.385,-825.5567,-841.19,-811.25,-818.3,-737.0467,-806.33,-841.71,-815.8317
5473,-1027.9375,-878.815,-842.7375,-863.515,-825.7833,-841.485,-811.5117,-818.6067,-737.41,-806.6767,-842.065,-816.15
5474,-1028.1208,-878.9783,-842.9125,-863.6783,-825.4,-841.725,-811.6583,-818.87,-737.6983,-806.9933,-842.265,-816.45
5475,-1028.3042,-879.1517,-843.05,-863.345,-825.5867,-841.7817,-811.6817,-819.01,-737.8667,-807.0733,-842.435,-816.74
5476,-1028.4292,-879.2433,-843.1083,-863.46,-825.8567,-842.13,-811.9567,-819.3633,-738.2133,-807.43,-842.6417,-816.9933
5477,-1028.625,-879.3983,-843.2375,-863.28,-824.6367,-842.0283,-811.655,-819.4033,-738.385,-807.47,-842.265,-816.9883
5478,-1028.8292,-879.535,-843.4083,-863.56,-824.98,-842.3517,-811.98,-819.7733,-738.7917,-807.8733,-842.555,-817.2567
5479,-1029.0208,-879.6983,-843.6208,-863.8883,-825.3833,-842.7033,-812.2033,-820.0867,-739.1517,-808.21,-842.9083,-817.61
5480,-1029.2167,-879.88,-843.825,-864.0583,-825.7267,-842.98,-812.3117,-820.38,-739.155,-807.71,-842.73,-817.6067
5481,-1029.45,-880.0483,-844.0625,-864.2317,-825.98,-843.25,-812.44,-818.97,-739.08,-807.0333,-842.4367,-817.4883
5482,-1029.6333,-880.21,-844.0958,-864.2317,-825.5467,-843.5333,-812.7483,-819.2633,-739.3767,-807.0933,-842.6183,-817.6933
5483,-1029.8333,-880.3617,-844.1708,-863.97,-825.7067,-843.74,-812.98,-819.5067,-739.3633,-807.35,-842.91,-817.995
5484,-1029.9958,-880.495,-844.2167,-864.0883,-825.9133,-843.9467,-813.1267,-819.7433,-739.6333,-807.5633,-843.095,-818.2067
5485,-1030.125,-880.6367,-844.3708,-863.9117,-826.1267,-844.2717,-813.3933,-820.0467,-739.9833,-807.87,-843.46,-818.5917
5486,-1030.3208,-880.855,-844.6542,-864.2483,-826.4567,-844.625,-813.68,-820.36,-740.2883,-808.1433,-843.7717,-818.855
5487,-1030.4875,-880.9767,-844.8292,-864.3783,-826.7633,-844.8867,-813.8983,-820.61,-740.2667,-808.27,-843.9033,-818.8433
5488,-1030.6583,-881.085,-845.0583,-864.515,-827.0633,-845.24,-814.1433,-820.9033,-740.5933,-808.46,-844.1133,-819.1083
5489,-1030.825,-881.2083,-845.0542,-864.295,-827.3467,-845.4917,-814.265,-821.1233,-740.86,-808.5067,-843.9633,-819.1817
5490,-1031.0458,-881.3667,-845.2292,-864.3217,-827.68,-845.8017,-814.4767,-821.2633,-741.09,-808.7833,-844.195,-819.465
5491,-1031.2208,-881.5417,-845.4458,-864.6367,-828.0833,-846.1867,-814.8083,-821.6633,-741.475,-809.0767,-844.465,-819.74
5492,-1031.4292,-881.7117,-845.625,-864.9367,-828.35,-846.4483,-815.0517,-821.92,-741.7733,-809.2967,-844.7317,-820.0583
5493,-1031.6458,-881.905,-845.8042,-864.925,-827.8967,-846.485,-814.875,-818.81,-741.3633,-809.2033,-844.3433,-819.765
5494,-1031.85,-882.0867,-845.9792,-865.255,-828.2,-846.8483,-815.125,-819.1067,-741.5633,-809.3633,-844.5183,-819.8433
5495,-1032.0458,-882.2267,-846.1167,-865.5417,-828.5433,-847.11,-815.37,-819.4733,-741.9433,-809.7267,-844.87,-820.1817
