draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12
9487,-1779.705,-1519.42,-1453.4375,-1470.247,-1431.442,-1466.132,-1415.805,-1430.68,-1344.76,-1451.604,-1499.137,-1393.048
9488,-1779.9225,-1519.615,-1453.6875,-1470.596,-1431.866,-1466.492,-1416.089,-1431.012,-1345.092,-1451.882,-1499.183,-1393.232
9489,-1780.135,-1519.805,-1453.91,-1470.917,-1432.17,-1466.788,-1416.394,-1431.308,-1345.426,-1452.224,-1499.502,-1393.585
9490,-1780.3,-1519.961,-1454.0725,-1471.022,-1432.438,-1467.104,-1416.593,-1431.598,-1345.697,-1452.444,-1499.757,-1393.736
9491,-1780.4775,-1520.111,-1454.1625,-1471.221,-1432.718,-1467.401,-1416.826,-1431.938,-1346.019,-1452.716,-1500.093,-1394.037
9492,-1780.6625,-1520.263,-1454.3075,-1471.327,-1432.578,-1467.611,-1416.903,-1432.194,-1346.072,-1452.476,-1500.139,-1394.059
9493,-1780.835,-1520.45,-1454.6125,-1471.677,-1432.952,-1467.883,-1417.126,-1432.482,-1346.396,-1452.804,-1500.47,-1394.429
9494,-1781.0525,-1520.594,-1454.74,-1471.867,-1433.232,-1468.137,-1417.233,-1432.72,-1346.624,-1452.936,-1500.51,-1394.548
9495,-1781.2275,-1520.721,-1454.855,-1472.135,-1433.51,-1468.397,-1417.317,-1432.864,-1346.787,-1453.12,-1500.699,-1394.634
9496,-1781.44,-1520.883,-1455.0125,-1472.361,-1433.854,-1468.714,-1417.605,-1433.154,-1347.128,-1453.422,-1500.944,-1394.903
9497,-1781.6225,-1521.062,-1455.2,-1472.472,-1434.102,-1468.969,-1417.82,-1433.388,-1347.243,-1453.614,-1501.158,-1395.207
9498,-1781.825,-1521.25,-1455.4325,-1472.702,-1434.45,-1469.292,-1418.029,-1433.65,-1347.522,-1453.846,-1501.399,-1395.497
9499,-1782.0325,-1521.395,-1455.445,-1472.863,-1434.66,-1469.443,-1418.161,-1433.762,-1347.513,-1453.826,-1501.348,-1395.503
9500,-1782.21,-1521.53,-1455.4425,-1473.03,-1434.892,-1469.664,-1418.344,-1434.006,-1347.729,-1453.97,-1501.383,-1394.81
9501,-1782.3725,-1521.707,-1455.6725,-1473.238,-1435.222,-1469.977,-1418.605,-1434.324,-1347.999,-1454.17,-1501.359,-1394.073
9502,-1782.575,-1521.904,-1455.83,-1473.363,-1435.58,-1470.311,-1418.893,-1434.614,-1347.993,-1454.414,-1501.645,-1394.297
9503,-1782.7325,-1522.078,-1455.9575,-1473.548,-1435.886,-1470.628,-1419.114,-1434.838,-1348.082,-1454.126,-1501.606,-1393.552
9504,-1782.9325,-1522.235,-1456.1075,-1473.754,-1436.186,-1470.943,-1419.394,-1435.198,-1348.392,-1454.44,-1501.91,-1393.707
9505,-1783.14,-1522.408,-1456.2975,-1473.985,-1436.5,-1471.202,-1419.667,-1435.532,-1348.743,-1454.692,-1502.186,-1394.013
9506,-1783.385,-1522.596,-1456.475,-1474.0,-1436.776,-1471.434,-1419.915,-1435.792,-1349.074,-1454.998,-1502.494,-1394.175
9507,-1783.57,-1522.767,-1456.615,-1474.081,-1436.996,-1471.697,-1420.046,-1436.07,-1349.354,-1455.24,-1502.742,-1394.359
9508,-1783.7375,-1522.928,-1456.6875,-1474.093,-1436.874,-1471.914,-1420.315,-1436.378,-1349.49,-1455.522,-1502.875,-1394.543
9509,-1783.96,-1523.125,-1456.7925,-1474.23,-1437.15,-1472.207,-1420.624,-1436.706,-1349.652,-1455.782,-1503.189,-1394.887
9510,-1784.155,-1523.288,-1456.905,-1474.149,-1437.416,-1472.435,-1420.707,-1435.936,-1349.706,-1455.896,-1503.323,-1395.125
9511,-1784.3525,-1523.46,-1457.0175,-1474.336,-1437.652,-1472.681,-1420.882,-1436.24,-1350.017,-1456.206,-1503.64,-1395.445
9512,-1784.5675,-1523.657,-1457.2425,-1474.541,-1437.934,-1472.894,-1421.042,-1436.462,-1350.319,-1456.496,-1503.968,-1395.792
9513,-1784.755,-1523.815,-1457.4225,-1474.84,-1438.244,-1473.227,-1421.346,-1436.762,-1350.554,-1456.686,-1504.16,-1395.941
9514,-1784.935,-1523.932,-1457.5325,-1475.041,-1438.058,-1473.462,-1421.486,-1437.012,-1350.826,-1456.956,-1504.496,-1396.244
9515,-1785.15,-1524.12,-1457.73,-1475.188,-1438.328,-1473.733,-1421.575,-1436.298,-1350.729,-1457.09,-1504.648,-1396.221
9516,-1785.3175,-1524.297,-1457.815,-1475.088,-1438.22,-1472.411,-1421.762,-1435.604,-1347.038,-1456.838,-1504.63,-1396.184
9517,-1785.44,-1524.422,-1457.99,-1475.279,-1438.54,-1472.694,-1422.012,-1435.932,-1347.351,-1457.038,-1504.674,-1396.244
9518,-1785.645,-1524.581,-1458.185,-1475.489,-1438.86,-1473.032,-1422.296,-1436.29,-1347.678,-1457.342,-1504.97,-1396.583
9519,-1785.85,-1524.75,-1458.4075,-1475.707,-1439.144,-1473.302,-1422.465,-1436.51,-1347.934,-1457.402,-1505.081,-1396.802
9520,-1786.0775,-1524.943,-1458.59,-1475.819,-1438.6,-1473.561,-1422.729,-1436.85,-1348.232,-1457.718,-1505.418,-1397.112
9521,-1786.275,-1525.103,-1458.7225,-1475.643,-1438.414,-1473.831,-1422.986,-1437.156,-1348.524,-1457.878,-1505.615,-1397.23
9522,-1786.4475,-1525.229,-1458.7375,-1475.437,-1437.716,-1473.825,-1423.065,-1437.3,-1348.713,-1457.996,-1505.809,-1397.553
9523,-1786.655,-1525.388,-1458.87,-1475.539,-1437.544,-1474.097,-1423.281,-1437.604,-1348.944,-1458.056,-1505.677,-1397.595
9524,-1786.8525,-1525.556,-1459.165,-1475.785,-1437.896,-1474.41,-1423.521,-1437.908,-1349.065,-1458.282,-1505.862,-1397.875
9525,-1787.055,-1525.728,-1459.3125,-1476.09,-1438.206,-1474.67,-1423.754,-1438.21,-1349.419,-1458.58,-1506.159,-1398.132
9526,-1787.2425,-1525.873,-1459.4125,-1476.266,-1438.498,-1474.935,-1423.997,-1438.508,-1349.757,-1458.884,-1506.369,-1398.451
9527,-1787.4025,-1525.994,-1459.555,-1476.571,-1438.866,-1475.298,-1424.305,-1438.842,-1350.126,-1459.16,-1506.663,-1398.734
9528,-1787.57,-1526.139,-1459.715,-1476.693,-1439.2,-1475.645,-1424.59,-1439.156,-1350.453,-1459.474,-1506.992,-1399.042
9529,-1787.77,-1526.286,-1459.84,-1476.8,-1438.5,-1475.846,-1424.732,-1439.39,-1350.521,-1459.512,-1506.693,-1398.957
9530,-1787.985,-1526.433,-1459.98,-1476.912,-1438.782,-1476.13,-1424.906,-1439.682,-1350.839,-1459.746,-1506.969,-1399.232
9531,-1788.1475,-1526.582,-1460.0525,-1477.114,-1438.594,-1476.275,-1425.124,-1439.934,-1351.135,-1459.996,-1507.194,-1399.362
9532,-1788.3475,-1526.786,-1460.275,-1477.444,-1439.016,-1476.626,-1425.427,-1440.28,-1351.437,-1460.266,-1507.503,-1399.662
9533,-1788.54,-1526.923,-1460.4375,-1477.544,-1439.294,-1476.878,-1425.692,-1440.598,-1351.784,-1460.614,-1507.772,-1399.977
9534,-1788.6975,-1527.057,-1460.485,-1477.538,-1439.124,-1477.092,-1425.943,-1440.894,-1352.084,-1460.74,-1507.761,-1399.887
9535,-1788.88,-1527.202,-1460.52,-1477.722,-1438.966,-1477.296,-1426.013,-1441.124,-1352.187,-1460.9,-1507.787,-1400.051
9536,-1789.1,-1527.415,-1460.7025,-1477.931,-1439.298,-1477.652,-1426.34,-1441.442,-1352.505,-1461.164,-1508.074,-1400.339
9537,-1789.2675,-1527.59,-1460.8525,-1478.141,-1439.154,-1477.919,-1426.542,-1441.65,-1352.769,-1461.376,-1508.137,-1399.65
9538,-1789.4575,-1527.769,-1461.045,-1478.442,-1439.474,-1478.178,-1426.825,-1441.978,-1353.081,-1461.656,-1508.441,-1399.948
9539,-1789.635,-1527.92,-1461.3025,-1478.759,-1439.8,-1478.478,-1427.13,-1442.324,-1353.412,-1461.958,-1508.791,-1400.287
9540,-1789.8025,-1528.01,-1461.42,-1478.771,-1440.104,-1478.779,-1427.365,-1442.596,-1353.695,-1462.206,-1508.831,-1400.394
9541,-1789.9825,-1528.151,-1461.6225,-1478.976,-1440.43,-1479.113,-1427.617,-1442.864,-1354.025,-1462.478,-1508.937,-1399.758
9542,-1790.2375,-1528.356,-1461.88,-1479.277,-1440.696,-1479.28,-1427.772,-1442.142,-1350.327,-1462.198,-1507.729,-1398.928
9543,-1790.42,-1528.506,-1461.9525,-1479.483,-1440.592,-1479.516,-1427.967,-1442.406,-1350.588,-1462.452,-1507.955,-1399.207
9544,-1790.6075,-1528.693,-1462.0825,-1479.787,-1440.896,-1479.778,-1428.188,-1442.604,-1350.79,-1462.43,-1507.955,-1399.25
9545,-1790.7675,-1528.835,-1462.105,-1479.615,-1441.182,-1480.083,-1428.466,-1442.908,-1351.114,-1462.71,-1508.232,-1399.5
9546,-1790.955,-1528.96,-1462.21,-1479.902,-1441.464,-1480.389,-1428.744,-1443.234,-1351.447,-1462.97,-1508.499,-1399.79
9547,-1791.1425,-1529.102,-1462.335,-1479.922,-1441.678,-1480.658,-1428.958,-1443.524,-1351.738,-1463.304,-1508.838,-1400.081
9548,-1791.2975,-1529.243,-1462.4175,-1480.117,-1441.95,-1480.839,-1429.014,-1443.72,-1351.828,-1463.496,-1508.87,-1400.252
9549,-1791.5225,-1529.439,-1462.4925,-1480.222,-1442.294,-1481.212,-1429.35,-1444.106,-1352.174,-1463.82,-1509.246,-1400.587
9550,-1791.715,-1529.59,-1462.63,-1480.504,-1442.53,-1481.442,-1429.554,-1444.398,-1352.448,-1464.03,-1509.261,-1400.641
9551,-1791.945,-1529.728,-1462.7425,-1480.495,-1442.782,-1481.655,-1429.806,-1444.69,-1352.732,-1464.274,-1509.49,-1400.925
9552,-1792.095,-1529.829,-1462.76,-1480.582,-1442.95,-1481.842,-1429.983,-1444.892,-1352.962,-1464.426,-1509.643,-1401.05
9553,-1792.285,-1530.003,-1462.96,-1480.883,-1443.264,-1482.142,-1430.238,-1445.116,-1353.235,-1464.702,-1509.974,-1401.38
9554,-1792.4625,-1530.149,-1463.02,-1480.791,-1443.114,-1482.407,-1430.501,-1445.45,-1353.55,-1465.034,-1510.28,-1401.675
9555,-1792.64,-1530.311,-1463.215,-1480.997,-1443.424,-1482.751,-1430.798,-1445.756,-1353.862,-1465.302,-1510.504,-1401.914
9556,-1792.8575,-1530.523,-1463.4125,-1481.241,-1443.378,-1483.075,-1431.003,-1446.03,-1354.158,-1465.526,-1510.742,-1402.113
9557,-1793.0275,-1530.663,-1463.555,-1481.35,-1443.658,-1483.296,-1431.226,-1446.15,-1354.318,-1465.674,-1510.87,-1402.242
9558,-1793.2125,-1530.817,-1463.65,-1481.345,-1443.42,-1481.902,-1431.316,-1446.356,-1354.587,-1465.874,-1510.898,-1402.331
9559,-1793.385,-1530.96,-1463.72,-1481.354,-1443.286,-1482.182,-1431.49,-1446.65,-1354.862,-1466.124,-1511.107,-1402.531
9560,-1793.5725,-1531.094,-1463.905,-1481.457,-1443.564,-1482.505,-1431.802,-1446.964,-1355.159,-1466.352,-1511.267,-1402.747
9561,-1793.77,-1531.256,-1464.04,-1481.666,-1443.474,-1481.225,-1431.905,-1447.214,-1355.466,-1466.588,-1511.546,-1403.012
9562,-1793.945,-1531.378,-1464.1375,-1481.65,-1443.368,-1479.908,-1432.032,-1447.418,-1355.531,-1466.738,-1511.526,-1402.99
9563,-1794.1225,-1531.477,-1464.23,-1481.664,-1443.67,-1480.221,-1432.329,-1447.754,-1355.88,-1467.06,-1511.744,-1403.254
9564,-1794.28,-1531.632,-1464.36,-1481.858,-1443.986,-1480.455,-1432.564,-1448.084,-1356.212,-1467.308,-1511.967,-1403.401
9565,-1794.4775,-1531.82,-1464.54,-1481.984,-1444.238,-1480.667,-1432.756,-1448.358,-1356.298,-1467.53,-1511.972,-1403.557
9566,-1794.6625,-1531.965,-1464.7525,-1482.214,-1444.582,-1481.044,-1433.085,-1448.718,-1356.609,-1467.818,-1512.264,-1403.902
9567,-1794.8075,-1532.116,-1464.8725,-1482.503,-1444.852,-1481.255,-1433.248,-1448.946,-1356.714,-1467.966,-1512.479,-1404.232
9568,-1795.0,-1532.266,-1465.0425,-1482.603,-1445.142,-1481.567,-1433.47,-1449.228,-1357.015,-1468.164,-1512.699,-1404.517
9569,-1795.2075,-1532.457,-1465.145,-1482.676,-1444.94,-1481.727,-1433.518,-1449.376,-1357.015,-1468.242,-1512.888,-1404.722
9570,-1795.4175,-1532.615,-1465.305,-1482.604,-1445.262,-1481.998,-1433.806,-1449.712,-1357.359,-1468.584,-1513.215,-1405.066
9571,-1795.5925,-1532.739,-1465.2825,-1482.489,-1445.47,-1482.197,-1434.037,-1449.982,-1357.65,-1468.848,-1513.38,-1405.297
9572,-1795.74,-1532.846,-1465.365,-1482.447,-1445.212,-1480.761,-1434.053,-1450.098,-1357.456,-1468.86,-1513.437,-1405.459
9573,-1795.93,-1533.055,-1465.5575,-1482.757,-1445.506,-1481.0,-1434.289,-1450.34,-1357.72,-1469.128,-1513.707,-1405.746
9574,-1796.1125,-1533.222,-1465.7275,-1483.052,-1445.79,-1481.195,-1434.514,-1450.608,-1357.836,-1468.938,-1513.675,-1405.725
9575,-1796.2825,-1533.348,-1465.815,-1483.163,-1445.586,-1481.334,-1434.628,-1450.814,-1358.113,-1469.226,-1513.889,-1405.907
9576,-1796.48,-1533.525,-1466.005,-1483.382,-1445.868,-1481.569,-1434.827,-1451.076,-1358.358,-1469.32,-1513.54,-1404.693
9577,-1796.6225,-1533.651,-1466.145,-1483.581,-1446.214,-1481.924,-1435.102,-1451.388,-1358.676,-1469.612,-1513.757,-1404.956
9578,-1796.81,-1533.838,-1466.19,-1483.773,-1446.466,-1482.159,-1435.279,-1451.638,-1358.77,-1469.682,-1513.914,-1404.916
9579,-1796.9675,-1533.931,-1466.265,-1483.934,-1446.304,-1482.34,-1435.42,-1450.956,-1358.868,-1469.902,-1514.129,-1405.048
9580,-1797.1475,-1534.098,-1466.3825,-1484.131,-1446.09,-1482.557,-1435.544,-1451.15,-1359.083,-1470.06,-1514.123,-1405.226
9581,-1797.3425,-1534.284,-1466.57,-1484.233,-1446.314,-1482.723,-1435.675,-1450.434,-1359.184,-1470.262,-1514.361,-1405.209
9582,-1797.55,-1534.425,-1466.6975,-1484.433,-1446.612,-1483.031,-1435.871,-1450.63,-1359.391,-1470.314,-1514.521,-1405.331
9583,-1797.7725,-1534.65,-1467.03,-1484.768,-1446.95,-1483.292,-1436.081,-1450.816,-1359.656,-1470.584,-1514.786,-1405.593
9584,-1797.9525,-1534.787,-1467.17,-1484.962,-1447.234,-1483.563,-1436.312,-1451.086,-1359.949,-1470.822,-1515.002,-1405.88
9585,-1798.125,-1534.972,-1467.4125,-1485.171,-1447.076,-1483.815,-1436.491,-1451.304,-1360.259,-1471.124,-1515.211,-1406.127
9586,-1798.32,-1535.144,-1467.6175,-1485.356,-1446.908,-1483.996,-1436.582,-1450.518,-1360.305,-1471.278,-1515.391,-1406.239
9587,-1798.535,-1535.301,-1467.6925,-1485.376,-1446.762,-1484.158,-1436.721,-1449.704,-1360.339,-1470.936,-1515.337,-1405.523
9588,-1798.7025,-1535.462,-1467.745,-1485.639,-1447.016,-1484.424,-1436.939,-1449.944,-1360.33,-1470.978,-1515.517,-1405.64
9589,-1798.9225,-1535.661,-1468.005,-1485.855,-1447.262,-1484.711,-1437.206,-1450.266,-1360.623,-1471.314,-1515.778,-1405.943
9590,-1799.1075,-1535.818,-1468.1775,-1485.966,-1447.608,-1485.008,-1437.423,-1450.594,-1360.92,-1471.576,-1516.047,-1406.219
9591,-1799.2775,-1535.948,-1468.3275,-1486.256,-1447.786,-1485.258,-1437.613,-1450.804,-1361.017,-1471.854,-1516.337,-1406.491
9592,-1799.4475,-1536.103,-1468.4075,-1486.438,-1448.08,-1485.558,-1437.908,-1451.09,-1361.172,-1472.07,-1516.368,-1406.472
9593,-1799.5625,-1536.219,-1468.495,-1486.62,-1448.37,-1485.686,-1438.062,-1451.29,-1361.442,-1472.152,-1516.55,-1406.598
9594,-1799.7575,-1536.407,-1468.6725,-1486.722,-1448.69,-1485.981,-1438.368,-1451.662,-1361.789,-1472.42,-1516.795,-1406.879
9595,-1799.9,-1536.547,-1468.745,-1486.539,-1448.074,-1484.583,-1433.59,-1436.936,-1358.038,-1472.152,-1515.563,-1404.718
9596,-1800.145,-1536.769,-1469.02,-1486.703,-1448.412,-1484.914,-1433.851,-1437.248,-1358.15,-1472.382,-1515.595,-1403.998
9597,-1800.3125,-1536.891,-1469.08,-1486.904,-1448.722,-1485.201,-1434.015,-1436.472,-1358.058,-1472.486,-1515.726,-1404.081
9598,-1800.54,-1537.075,-1469.23,-1486.82,-1448.494,-1485.353,-1434.138,-1435.678,-1354.317,-1472.204,-1514.477,-1403.376
9599,-1800.735,-1537.225,-1469.33,-1486.754,-1447.88,-1485.513,-1434.255,-1435.766,-1354.326,-1472.31,-1514.601,-1403.521
9600,-1800.8975,-1537.38,-1469.5375,-1486.992,-1448.226,-1485.809,-1434.425,-1436.09,-1354.48,-1472.578,-1514.886,-1403.865
9601,-1801.115,-1537.547,-1469.7025,-1487.223,-1448.598,-1486.101,-1434.679,-1436.352,-1354.743,-1472.802,-1515.129,-1404.103
9602,-1801.315,-1537.735,-1469.9575,-1487.542,-1448.928,-1486.457,-1435.014,-1436.726,-1355.071,-1473.05,-1515.187,-1404.227
9603,-1801.5025,-1537.896,-1470.145,-1487.67,-1449.288,-1486.78,-1435.268,-1436.98,-1355.369,-1473.326,-1515.423,-1404.42
9604,-1801.6875,-1538.048,-1470.27,-1487.876,-1449.612,-1487.087,-1435.554,-1437.222,-1355.655,-1473.636,-1515.734,-1404.708
9605,-1801.8825,-1538.222,-1470.465,-1488.098,-1449.528,-1487.401,-1435.827,-1437.566,-1355.971,-1473.908,-1515.967,-1404.955
9606,-1802.115,-1538.43,-1470.5775,-1488.41,-1449.828,-1487.661,-1436.047,-1437.738,-1356.239,-1474.092,-1516.206,-1405.207
9607,-1802.32,-1538.619,-1470.825,-1488.568,-1450.192,-1487.929,-1436.242,-1438.026,-1356.384,-1474.304,-1516.47,-1405.446
9608,-1802.4825,-1538.783,-1470.995,-1488.875,-1450.508,-1488.236,-1436.513,-1438.31,-1356.711,-1474.584,-1516.827,-1405.783
9609,-1802.6725,-1538.952,-1471.2025,-1489.177,-1450.818,-1488.505,-1436.738,-1438.512,-1357.009,-1474.792,-1517.068,-1406.054
9610,-1802.8575,-1539.118,-1471.29,-1489.361,-1451.096,-1488.776,-1437.01,-1438.766,-1357.263,-1474.998,-1517.355,-1406.306
9611,-1803.025,-1539.243,-1471.405,-1489.618,-1451.264,-1488.993,-1437.15,-1439.008,-1357.472,-1475.134,-1517.536,-1406.445
9612,-1803.2,-1539.387,-1471.47,-1489.612,-1451.1,-1487.692,-1432.296,-1438.204,-1357.532,-1475.256,-1517.735,-1406.466
9613,-1803.375,-1539.538,-1471.625,-1489.638,-1451.0,-1486.368,-1432.477,-1438.456,-1357.768,-1475.312,-1517.914,-1406.691
9614,-1803.57,-1539.7,-1471.6175,-1489.432,-1450.772,-1484.971,-1432.57,-1438.686,-1358.031,-1475.488,-1518.135,-1406.946
9615,-1803.755,-1539.835,-1471.7125,-1489.636,-1450.636,-1485.171,-1432.823,-1438.956,-1358.305,-1475.702,-1518.328,-1407.146
9616,-1803.94,-1539.981,-1471.835,-1489.63,-1450.922,-1485.39,-1433.024,-1439.248,-1358.57,-1475.956,-1518.633,-1407.48
9617,-1804.1325,-1540.151,-1472.115,-1489.985,-1451.286,-1485.801,-1433.372,-1439.646,-1358.952,-1476.362,-1519.03,-1407.864
9618,-1804.345,-1540.322,-1472.2575,-1489.89,-1451.054,-1486.01,-1433.569,-1439.884,-1359.169,-1476.448,-1519.097,-1407.821
9619,-1804.545,-1540.475,-1472.295,-1489.775,-1450.394,-1484.661,-1433.651,-1440.042,-1359.424,-1476.572,-1519.017,-1407.799
9620,-1804.7025,-1540.581,-1472.3575,-1489.923,-1450.604,-1484.825,-1433.787,-1440.25,-1359.644,-1476.78,-1519.134,-1407.849
9621,-1804.895,-1540.716,-1472.5075,-1490.187,-1450.916,-1485.053,-1434.014,-1440.536,-1359.961,-1477.06,-1519.42,-1408.15
9622,-1805.08,-1540.916,-1472.735,-1490.486,-1451.228,-1485.385,-1434.285,-1440.874,-1360.309,-1477.43,-1519.745,-1408.439
9623,-1805.2625,-1541.086,-1472.8175,-1490.687,-1451.058,-1485.572,-1434.442,-1441.074,-1360.535,-1477.624,-1519.816,-1408.516
9624,-1805.4575,-1541.243,-1472.9875,-1490.886,-1451.398,-1485.846,-1434.617,-1441.386,-1360.664,-1477.37,-1519.882,-1408.696
9625,-1805.66,-1541.417,-1473.145,-1491.101,-1451.682,-1486.079,-1434.874,-1441.64,-1360.951,-1477.59,-1520.18,-1409.054
9626,-1805.855,-1541.604,-1473.38,-1491.319,-1452.038,-1486.328,-1435.068,-1441.932,-1361.25,-1477.83,-1520.384,-1409.356
9627,-1805.9725,-1541.753,-1473.4175,-1491.289,-1451.878,-1486.575,-1435.281,-1442.25,-1361.49,-1477.96,-1520.546,-1409.599
9628,-1806.1325,-1541.885,-1473.585,-1491.276,-1452.106,-1486.843,-1435.435,-1442.506,-1361.745,-1478.194,-1520.809,-1409.819
9629,-1806.32,-1542.049,-1473.8575,-1491.502,-1452.474,-1487.136,-1435.704,-1442.792,-1362.069,-1478.454,-1521.117,-1410.109
9630,-1806.4675,-1542.19,-1473.985,-1491.511,-1452.734,-1487.375,-1435.907,-1443.036,-1362.303,-1478.616,-1521.361,-1410.257
9631,-1806.66,-1542.364,-1474.1825,-1491.72,-1452.586,-1487.56,-1436.064,-1443.322,-1362.627,-1478.93,-1521.632,-1410.585
9632,-1806.8775,-1542.541,-1474.405,-1491.93,-1452.904,-1487.849,-1436.309,-1443.638,-1362.931,-1479.134,-1521.907,-1410.673
9633,-1807.0975,-1542.75,-1474.4925,-1492.023,-1453.176,-1488.101,-1436.524,-1443.902,-1363.198,-1479.274,-1521.882,-1409.851
9634,-1807.2825,-1542.856,-1474.47,-1492.202,-1452.998,-1488.327,-1436.788,-1444.11,-1363.306,-1479.322,-1521.86,-1409.993
9635,-1807.4675,-1542.971,-1474.5525,-1492.398,-1453.254,-1488.589,-1436.858,-1444.28,-1363.475,-1479.476,-1522.008,-1410.117
9636,-1807.6875,-1543.147,-1474.73,-1492.484,-1453.488,-1488.767,-1437.098,-1444.514,-1363.751,-1479.706,-1522.27,-1410.285
9637,-1807.86,-1543.266,-1474.895,-1492.691,-1453.798,-1489.048,-1437.323,-1444.792,-1363.893,-1479.548,-1522.305,-1410.433
9638,-1808.0325,-1543.429,-1475.0675,-1492.781,-1453.616,-1489.229,-1437.467,-1445.042,-1364.14,-1479.736,-1522.463,-1410.401
9639,-1808.235,-1543.625,-1475.1875,-1493.09,-1453.856,-1489.558,-1437.747,-1445.328,-1364.428,-1479.992,-1522.677,-1410.676
9640,-1808.4325,-1543.786,-1475.325,-1493.201,-1454.114,-1489.838,-1437.965,-1445.584,-1364.732,-1480.146,-1522.915,-1410.991
9641,-1808.64,-1543.997,-1475.6,-1493.517,-1454.486,-1490.171,-1438.174,-1445.868,-1364.969,-1480.256,-1523.084,-1411.157
9642,-1808.8525,-1544.198,-1475.895,-1493.849,-1454.812,-1490.496,-1438.366,-1446.138,-1365.076,-1480.42,-1523.32,-1411.445
9643,-1809.07,-1544.405,-1476.1675,-1494.192,-1455.162,-1490.799,-1438.556,-1446.438,-1365.41,-1480.732,-1523.587,-1411.626
9644,-1809.2475,-1544.56,-1476.125,-1494.272,-1455.002,-1490.969,-1438.602,-1446.63,-1365.659,-1480.934,-1523.82,-1411.886
9645,-1809.435,-1544.73,-1476.245,-1494.371,-1455.268,-1491.203,-1438.822,-1446.878,-1365.756,-1481.078,-1523.98,-1412.144
9646,-1809.6525,-1544.922,-1476.45,-1494.705,-1455.676,-1491.566,-1439.12,-1447.21,-1366.061,-1481.352,-1524.264,-1412.432
9647,-1809.8025,-1545.036,-1476.4975,-1494.662,-1455.844,-1491.775,-1439.293,-1447.444,-1366.258,-1481.438,-1524.253,-1412.281
9648,-1809.975,-1545.213,-1476.7575,-1495.002,-1456.24,-1492.12,-1439.596,-1447.81,-1366.63,-1481.778,-1524.599,-1412.621
9649,-1810.135,-1545.384,-1476.94,-1495.116,-1456.55,-1492.442,-1439.835,-1448.136,-1366.91,-1482.008,-1524.868,-1412.911
9650,-1810.35,-1545.544,-1477.05,-1495.136,-1456.784,-1492.663,-1440.053,-1448.388,-1367.182,-1482.232,-1525.09,-1413.179
9651,-1810.5925,-1545.741,-1477.285,-1495.377,-1457.168,-1493.037,-1440.368,-1448.71,-1367.317,-1482.444,-1525.287,-1413.223
9652,-1810.755,-1545.911,-1477.49,-1495.279,-1457.438,-1493.31,-1440.632,-1449.012,-1367.616,-1482.672,-1525.541,-1413.514
9653,-1810.935,-1546.075,-1477.6075,-1495.549,-1457.722,-1493.572,-1440.825,-1449.212,-1367.797,-1482.846,-1525.551,-1413.668
9654,-1811.13,-1546.213,-1477.7225,-1495.829,-1458.044,-1493.908,-1441.134,-1449.566,-1368.157,-1483.128,-1525.756,-1413.914
9655,-1811.2875,-1546.372,-1477.8975,-1495.946,-1457.94,-1494.181,-1441.403,-1449.888,-1368.495,-1483.398,-1526.006,-1414.199
9656,-1811.44,-1546.502,-1478.05,-1496.171,-1458.314,-1494.508,-1441.677,-1450.198,-1368.655,-1483.646,-1526.254,-1414.492
9657,-1811.645,-1546.717,-1478.1825,-1496.086,-1458.594,-1494.842,-1441.969,-1450.552,-1369.016,-1483.974,-1526.596,-1414.86
9658,-1811.83,-1546.867,-1478.255,-1496.183,-1458.424,-1494.994,-1442.14,-1450.776,-1369.023,-1484.098,-1526.757,-1414.972
9659,-1812.03,-1547.005,-1478.4225,-1496.393,-1458.754,-1495.322,-1442.421,-1451.08,-1369.363,-1484.452,-1527.067,-1415.307
9660,-1812.25,-1547.168,-1478.605,-1496.509,-1458.104,-1495.445,-1442.565,-1451.276,-1369.628,-1484.616,-1527.183,-1415.435
9661,-1812.4375,-1547.317,-1478.6775,-1496.707,-1457.982,-1495.704,-1442.764,-1451.562,-1369.891,-1484.9,-1527.379,-1415.689
9662,-1812.6125,-1547.469,-1478.875,-1496.998,-1458.248,-1495.982,-1442.955,-1451.862,-1370.205,-1485.158,-1527.57,-1415.902
9663,-1812.7975,-1547.663,-1479.0625,-1497.21,-1458.098,-1496.193,-1443.091,-1451.176,-1370.314,-1485.286,-1527.732,-1415.915
