global_draw,segment,chosen_strategy,cumulative_profit,bankroll
39276,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39277,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39278,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39279,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39280,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39281,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39282,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39283,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39284,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39285,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39286,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39287,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39288,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39289,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39290,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39291,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39292,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39293,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39294,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39295,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39296,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39297,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39298,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39299,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39300,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39301,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39302,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39303,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39304,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39305,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39306,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39307,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39308,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39309,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39310,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39311,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39312,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39313,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39314,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39315,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39316,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39317,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39318,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39319,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39320,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39321,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39322,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39323,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39324,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39325,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39326,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39327,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39328,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39329,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39330,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39331,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39332,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39333,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39334,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39335,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39336,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39337,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39338,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39339,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39340,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39341,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39342,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39343,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39344,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39345,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39346,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39347,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39348,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39349,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39350,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39351,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39352,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39353,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39354,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39355,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39356,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39357,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39358,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39359,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39360,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39361,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39362,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39363,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39364,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39365,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39366,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39367,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39368,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39369,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39370,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39371,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39372,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39373,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39374,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39375,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39376,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39377,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39378,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39379,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39380,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39381,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39382,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39383,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39384,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39385,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39386,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39387,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39388,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39389,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39390,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39391,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39392,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39393,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39394,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39395,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39396,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39397,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39398,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39399,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39400,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39401,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39402,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39403,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39404,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39405,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39406,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39407,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39408,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39409,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39410,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39411,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39412,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39413,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39414,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39415,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39416,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39417,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39418,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39419,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39420,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39421,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39422,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39423,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39424,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39425,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39426,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39427,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39428,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39429,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39430,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39431,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39432,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39433,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39434,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39435,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39436,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39437,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39438,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39439,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39440,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39441,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39442,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39443,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39444,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39445,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39446,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39447,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39448,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39449,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39450,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39451,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39452,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39453,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39454,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39455,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39456,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39457,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39458,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39459,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39460,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39461,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39462,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39463,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39464,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39465,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39466,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39467,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39468,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39469,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39470,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39471,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39472,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39473,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39474,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39475,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39476,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39477,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39478,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39479,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39480,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39481,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39482,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39483,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39484,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39485,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39486,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39487,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39488,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39489,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39490,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39491,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39492,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39493,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39494,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39495,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39496,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39497,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39498,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39499,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39500,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39501,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39502,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39503,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39504,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39505,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39506,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39507,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39508,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39509,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39510,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39511,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39512,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39513,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39514,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39515,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39516,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39517,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39518,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39519,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39520,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39521,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39522,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39523,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39524,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39525,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39526,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39527,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39528,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39529,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39530,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39531,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39532,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39533,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39534,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39535,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39536,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39537,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39538,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39539,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39540,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39541,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39542,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39543,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39544,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39545,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39546,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39547,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39548,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39549,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39550,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39551,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39552,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39553,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39554,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39555,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39556,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39557,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39558,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39559,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39560,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39561,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39562,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39563,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39564,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39565,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39566,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39567,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39568,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39569,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39570,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39571,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39572,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39573,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39574,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39575,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39576,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39577,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39578,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39579,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39580,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39581,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39582,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39583,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39584,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39585,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39586,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39587,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39588,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39589,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39590,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39591,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39592,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39593,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39594,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39595,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39596,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39597,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39598,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39599,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39600,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39601,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39602,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39603,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39604,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39605,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39606,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39607,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39608,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39609,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39610,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39611,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39612,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39613,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39614,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39615,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39616,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39617,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39618,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39619,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39620,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39621,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39622,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39623,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39624,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39625,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39626,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39627,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39628,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39629,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39630,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39631,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39632,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39633,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39634,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39635,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39636,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39637,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39638,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39639,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39640,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39641,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39642,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39643,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39644,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39645,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39646,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39647,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39648,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39649,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39650,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39651,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39652,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39653,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39654,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39655,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39656,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39657,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39658,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39659,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39660,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39661,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39662,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39663,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39664,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39665,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39666,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39667,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39668,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39669,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39670,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39671,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39672,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39673,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39674,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39675,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39676,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39677,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39678,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39679,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39680,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39681,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39682,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39683,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39684,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39685,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39686,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39687,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39688,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39689,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39690,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39691,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39692,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39693,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39694,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39695,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39696,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39697,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39698,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39699,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39700,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39701,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39702,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39703,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39704,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39705,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39706,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39707,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39708,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39709,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39710,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39711,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39712,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39713,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39714,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39715,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39716,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39717,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39718,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39719,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39720,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39721,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39722,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39723,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39724,4,parity_fixed_odd_t12_mg5,-75.0,425.0
39725,4,parity_fixed_odd_t12_mg5,-75.0,425.0
