draw,plain_kino_1,plain_kino_2,plain_kino_3,plain_kino_4,plain_kino_5,plain_kino_6,plain_kino_7,plain_kino_8,plain_kino_9,plain_kino_10,plain_kino_11,plain_kino_12,para1_kino_2,para1_kino_3,para1_kino_4,para1_kino_5,para1_kino_6,para1_kino_7,para1_kino_8,para1_kino_9,parity_odd,parity_even,parity_draw,column_random
8784,-1650.03,-1411.546,-1351.17,-1378.184,-1357.956,-1350.822,-1271.172,-1266.868,-1132.542,-1319.464,-1370.67,-1291.572,-2470.558,-2701.71,-2740.104,-2576.676,-2683.822,-2784.972,-2844.868,-2124.542,-897.26,-890.584,-816.312,-875.872
8785,-1650.19,-1411.7,-1351.45,-1378.51,-1358.32,-1351.066,-1271.4,-1267.184,-1132.864,-1319.832,-1371.006,-1291.922,-2470.78,-2702.05,-2740.738,-2577.42,-2684.106,-2785.7,-2845.684,-2125.364,-897.348,-890.732,-816.34,-876.036
8786,-1650.385,-1411.87,-1351.685,-1378.632,-1358.644,-1351.318,-1271.67,-1267.396,-1132.794,-1319.864,-1371.132,-1292.148,-2471.09,-2702.455,-2741.008,-2578.004,-2684.398,-2786.47,-2846.396,-2125.794,-897.48,-890.816,-816.408,-876.12
8787,-1650.56,-1412.006,-1351.925,-1378.92,-1358.928,-1351.572,-1271.886,-1267.652,-1132.722,-1320.044,-1371.338,-1292.392,-2471.318,-2702.775,-2741.348,-2578.428,-2684.692,-2787.186,-2847.152,-2126.222,-897.524,-890.992,-816.468,-876.14
8788,-1650.755,-1412.104,-1351.865,-1378.992,-1359.168,-1351.894,-1272.12,-1267.98,-1132.982,-1320.216,-1371.562,-1292.678,-2471.512,-2702.895,-2741.408,-2578.688,-2685.514,-2787.92,-2847.98,-2126.982,-897.624,-891.108,-816.536,-876.192
8789,-1650.94,-1412.298,-1352.05,-1379.314,-1359.532,-1352.276,-1272.466,-1268.292,-1133.304,-1320.508,-1371.846,-1292.748,-2471.834,-2703.25,-2741.974,-2579.312,-2686.396,-2788.766,-2848.792,-2127.804,-897.764,-891.172,-816.628,-876.244
8790,-1651.075,-1412.404,-1352.12,-1379.414,-1359.876,-1352.618,-1272.698,-1268.62,-1133.634,-1320.68,-1372.118,-1293.048,-2472.072,-2703.46,-2742.19,-2579.916,-2687.238,-2789.498,-2849.62,-2128.634,-897.864,-891.288,-816.696,-876.312
8791,-1651.29,-1412.576,-1352.205,-1379.518,-1360.148,-1352.948,-1272.91,-1268.88,-1133.814,-1320.864,-1372.37,-1293.282,-2472.388,-2703.715,-2742.41,-2580.328,-2688.068,-2790.21,-2850.38,-2129.314,-897.984,-891.372,-816.788,-876.412
8792,-1651.415,-1412.688,-1352.36,-1379.376,-1360.336,-1353.238,-1273.162,-1269.08,-1134.098,-1321.012,-1372.562,-1293.618,-2472.584,-2703.98,-2742.288,-2580.416,-2688.858,-2790.962,-2851.08,-2130.098,-898.148,-891.448,-816.808,-876.592
8793,-1651.635,-1412.864,-1352.625,-1379.692,-1360.688,-1353.602,-1273.51,-1269.464,-1134.456,-1321.424,-1372.952,-1293.984,-2472.852,-2704.475,-2742.72,-2581.028,-2689.722,-2791.81,-2851.964,-2130.956,-898.224,-891.568,-816.916,-876.548
8794,-1651.815,-1413.034,-1352.835,-1379.83,-1360.188,-1353.876,-1273.808,-1269.812,-1134.774,-1321.724,-1373.216,-1294.216,-2473.102,-2704.905,-2743.166,-2580.908,-2690.036,-2792.608,-2852.812,-2131.774,-898.312,-891.672,-817.032,-876.584
8795,-1652.0,-1413.214,-1352.93,-1379.746,-1360.328,-1354.006,-1273.972,-1270.072,-1135.068,-1322.064,-1373.5,-1294.568,-2473.442,-2705.19,-2743.23,-2580.588,-2689.746,-2793.272,-2853.572,-2132.568,-898.416,-891.828,-817.012,-876.684
8796,-1652.165,-1413.396,-1353.195,-1380.038,-1360.628,-1354.338,-1274.174,-1270.28,-1135.312,-1322.268,-1373.676,-1294.724,-2473.768,-2705.585,-2743.574,-2581.148,-2690.578,-2793.974,-2854.28,-2133.312,-898.456,-891.94,-817.208,-876.768
8797,-1652.355,-1413.532,-1353.335,-1380.32,-1360.948,-1354.556,-1274.348,-1270.536,-1135.478,-1322.216,-1373.756,-1294.962,-2474.016,-2705.905,-2743.94,-2581.728,-2690.836,-2794.648,-2855.036,-2133.978,-898.596,-892.0,-817.308,-876.804
8798,-1652.54,-1413.64,-1353.465,-1380.65,-1361.28,-1354.724,-1274.42,-1270.696,-1135.65,-1322.208,-1373.446,-1294.826,-2474.22,-2706.195,-2744.514,-2582.2,-2690.584,-2793.42,-2855.696,-2134.65,-898.732,-892.088,-817.36,-876.936
8799,-1652.745,-1413.792,-1353.47,-1380.758,-1361.608,-1355.078,-1274.73,-1271.004,-1135.846,-1322.36,-1373.7,-1295.082,-2474.456,-2706.41,-2744.77,-2582.788,-2691.438,-2794.23,-2856.504,-2135.346,-898.836,-892.172,-817.484,-877.116
8800,-1652.905,-1413.948,-1353.545,-1380.46,-1361.744,-1355.16,-1274.944,-1271.172,-1136.104,-1322.652,-1374.0,-1295.452,-2474.724,-2706.635,-2744.556,-2582.584,-2691.1,-2794.944,-2857.172,-2136.104,-898.944,-892.276,-817.56,-877.168
8801,-1653.055,-1414.116,-1353.8,-1380.602,-1362.096,-1355.444,-1275.02,-1271.444,-1136.416,-1322.876,-1374.168,-1295.638,-2474.968,-2707.0,-2744.974,-2583.196,-2691.424,-2793.72,-2857.944,-2136.916,-899.036,-892.4,-817.628,-877.364
8802,-1653.28,-1414.28,-1354.05,-1380.93,-1362.472,-1355.802,-1275.274,-1271.756,-1136.704,-1323.048,-1374.298,-1295.718,-2475.2,-2707.45,-2745.578,-2583.952,-2692.282,-2794.474,-2858.756,-2137.704,-899.2,-892.428,-817.744,-877.416
8803,-1653.405,-1414.434,-1354.26,-1380.866,-1362.756,-1356.034,-1275.518,-1272.004,-1136.948,-1323.364,-1374.51,-1295.46,-2475.442,-2707.78,-2745.758,-2584.256,-2692.554,-2795.218,-2859.504,-2138.448,-899.3,-892.516,-817.868,-877.516
8804,-1653.63,-1414.622,-1354.55,-1381.196,-1363.064,-1356.404,-1275.798,-1272.308,-1137.266,-1323.684,-1374.886,-1295.866,-2475.746,-2708.25,-2746.268,-2584.704,-2693.424,-2795.998,-2860.308,-2139.266,-899.428,-892.612,-817.92,-877.68
8805,-1653.765,-1414.74,-1354.615,-1381.284,-1363.42,-1356.748,-1276.14,-1272.728,-1137.666,-1324.032,-1375.158,-1296.224,-2475.96,-2708.445,-2746.472,-2585.44,-2694.268,-2796.84,-2861.228,-2140.166,-899.528,-892.688,-818.068,-877.716
8806,-1653.96,-1414.936,-1354.93,-1381.596,-1363.668,-1357.048,-1276.364,-1273.044,-1138.03,-1324.384,-1375.522,-1296.576,-2476.248,-2708.89,-2746.996,-2585.708,-2695.068,-2797.564,-2862.044,-2141.03,-899.616,-892.772,-818.224,-877.816
8807,-1654.115,-1415.102,-1355.005,-1381.678,-1363.076,-1357.286,-1276.588,-1273.204,-1138.184,-1324.328,-1375.134,-1296.466,-2476.526,-2709.115,-2747.098,-2585.376,-2695.346,-2798.288,-2862.704,-2141.684,-899.76,-892.84,-818.3,-877.948
8808,-1654.28,-1415.272,-1355.1,-1381.736,-1362.492,-1354.408,-1276.646,-1273.352,-1138.434,-1324.628,-1375.44,-1296.804,-2476.796,-2709.3,-2747.144,-2585.052,-2692.968,-2797.046,-2863.352,-2142.434,-899.836,-892.968,-818.392,-878.112
8809,-1654.405,-1415.4,-1355.405,-1382.02,-1362.86,-1354.71,-1276.862,-1273.532,-1138.38,-1324.724,-1375.634,-1297.114,-2476.98,-2709.715,-2747.608,-2585.8,-2693.77,-2797.762,-2864.032,-2142.88,-899.888,-893.06,-818.604,-878.244
8810,-1654.555,-1415.518,-1355.585,-1382.116,-1363.124,-1354.864,-1277.032,-1273.488,-1137.836,-1324.644,-1375.566,-1297.204,-2477.174,-2709.955,-2747.884,-2586.084,-2693.504,-2798.432,-2864.488,-2142.836,-899.976,-893.188,-818.672,-878.44
8811,-1654.74,-1415.692,-1355.735,-1382.046,-1362.536,-1355.052,-1277.146,-1273.712,-1138.046,-1324.876,-1375.8,-1297.448,-2477.496,-2710.305,-2748.026,-2585.636,-2693.272,-2797.246,-2865.212,-2143.546,-900.084,-893.272,-818.788,-878.668
8812,-1654.92,-1415.878,-1356.0,-1382.332,-1362.86,-1355.314,-1277.292,-1273.952,-1138.004,-1325.06,-1375.65,-1297.472,-2477.814,-2710.7,-2748.364,-2586.22,-2693.574,-2796.092,-2865.952,-2144.004,-900.208,-893.356,-818.872,-878.768
8813,-1655.035,-1416.032,-1356.195,-1382.628,-1363.212,-1355.624,-1277.512,-1274.264,-1138.36,-1325.356,-1375.878,-1297.744,-2478.056,-2710.985,-2748.808,-2586.952,-2694.384,-2796.812,-2866.764,-2144.86,-900.324,-893.436,-818.98,-878.804
8814,-1655.215,-1416.202,-1356.27,-1382.514,-1363.364,-1355.868,-1277.648,-1274.448,-1138.244,-1325.464,-1376.084,-1297.93,-2478.306,-2711.21,-2748.778,-2586.884,-2695.128,-2797.448,-2867.448,-2145.244,-900.424,-893.56,-819.032,-878.968
8815,-1655.355,-1416.312,-1356.53,-1382.814,-1363.78,-1356.282,-1278.004,-1274.84,-1138.614,-1325.7,-1376.334,-1297.964,-2478.556,-2711.59,-2749.194,-2587.8,-2696.042,-2798.304,-2868.34,-2146.114,-900.556,-893.6,-819.188,-879.228
8816,-1655.6,-1416.5,-1356.82,-1383.126,-1364.088,-1356.622,-1278.334,-1275.18,-1138.98,-1325.984,-1376.624,-1298.284,-2478.92,-2712.06,-2749.622,-2588.248,-2696.882,-2799.134,-2869.18,-2146.98,-900.628,-893.712,-819.32,-879.376
8817,-1655.795,-1416.682,-1356.98,-1383.254,-1364.392,-1356.906,-1278.62,-1275.536,-1139.348,-1326.356,-1376.978,-1298.632,-2479.206,-2712.44,-2749.93,-2588.692,-2697.206,-2799.92,-2870.036,-2147.848,-900.72,-893.844,-819.372,-879.588
8818,-1655.995,-1416.886,-1357.16,-1383.376,-1364.736,-1357.244,-1278.91,-1275.784,-1139.628,-1326.516,-1376.852,-1298.668,-2479.518,-2712.78,-2750.264,-2589.296,-2698.044,-2800.71,-2870.784,-2148.628,-900.8,-893.984,-819.432,-879.768
8819,-1656.165,-1417.048,-1357.29,-1383.286,-1364.048,-1357.414,-1279.124,-1276.044,-1139.76,-1326.616,-1377.034,-1298.864,-2479.764,-2713.07,-2750.29,-2588.508,-2698.254,-2801.424,-2871.544,-2149.26,-900.916,-894.064,-819.54,-879.82
8820,-1656.355,-1417.138,-1357.305,-1383.326,-1363.392,-1357.558,-1279.17,-1276.232,-1140.024,-1326.724,-1377.174,-1298.614,-2479.994,-2713.215,-2750.222,-2587.872,-2697.978,-2800.17,-2872.232,-2150.024,-901.052,-894.112,-819.672,-879.84
8821,-1656.59,-1417.308,-1357.43,-1383.454,-1363.66,-1357.8,-1279.458,-1276.576,-1140.398,-1327.056,-1377.448,-1298.918,-2480.304,-2713.49,-2750.53,-2588.16,-2698.26,-2800.958,-2873.076,-2150.898,-901.164,-894.184,-819.804,-879.924
8822,-1656.77,-1417.466,-1357.62,-1383.742,-1364.032,-1358.094,-1279.722,-1276.892,-1140.74,-1327.444,-1377.754,-1298.988,-2480.538,-2713.86,-2750.87,-2588.912,-2699.054,-2801.722,-2873.892,-2151.74,-901.228,-894.332,-819.88,-880.072
8823,-1656.96,-1417.64,-1357.705,-1383.874,-1364.36,-1358.336,-1279.934,-1277.116,-1140.984,-1327.584,-1377.976,-1299.27,-2480.84,-2714.115,-2751.214,-2589.5,-2699.336,-2802.434,-2874.616,-2152.484,-901.256,-894.5,-819.988,-880.172
8824,-1657.175,-1417.832,-1357.96,-1384.212,-1364.744,-1358.72,-1280.264,-1277.528,-1141.374,-1327.988,-1378.374,-1299.662,-2481.136,-2714.58,-2751.86,-2590.264,-2700.22,-2803.264,-2875.528,-2153.374,-901.332,-894.596,-820.144,-880.272
8825,-1657.29,-1417.934,-1358.155,-1384.49,-1365.084,-1359.036,-1280.524,-1277.808,-1141.718,-1328.252,-1378.714,-1299.97,-2481.302,-2714.865,-2752.254,-2590.864,-2701.036,-2804.024,-2876.308,-2154.218,-901.42,-894.68,-820.3,-880.436
8826,-1657.43,-1418.044,-1358.265,-1384.74,-1365.308,-1359.308,-1280.628,-1277.952,-1141.882,-1328.42,-1378.894,-1299.976,-2481.532,-2715.095,-2752.556,-2591.108,-2701.808,-2804.628,-2876.952,-2154.882,-901.512,-894.764,-820.448,-880.52
8827,-1657.635,-1418.25,-1358.545,-1384.922,-1365.664,-1359.684,-1280.888,-1278.224,-1141.88,-1328.616,-1379.194,-1300.06,-2481.85,-2715.635,-2753.174,-2591.724,-2702.684,-2805.388,-2877.724,-2155.38,-901.6,-894.868,-820.564,-880.668
8828,-1657.845,-1418.452,-1358.785,-1385.234,-1366.048,-1359.962,-1281.168,-1278.54,-1142.166,-1328.808,-1379.4,-1300.276,-2482.176,-2716.055,-2753.634,-2592.488,-2703.002,-2806.168,-2878.54,-2156.166,-901.664,-895.032,-820.608,-880.752
8829,-1658.015,-1418.58,-1359.03,-1385.53,-1366.452,-1360.336,-1281.442,-1278.792,-1142.48,-1329.08,-1379.648,-1300.596,-2482.44,-2716.39,-2754.078,-2593.392,-2703.876,-2806.942,-2879.292,-2156.98,-901.78,-895.124,-820.692,-880.98
8830,-1658.165,-1418.696,-1358.995,-1385.408,-1366.628,-1360.57,-1281.692,-1279.08,-1142.758,-1329.404,-1379.95,-1300.856,-2482.668,-2716.485,-2753.912,-2593.348,-2704.15,-2807.692,-2880.08,-2157.758,-901.864,-895.24,-820.792,-881.224
8831,-1658.345,-1418.802,-1359.045,-1385.502,-1366.94,-1360.778,-1281.922,-1279.412,-1143.004,-1329.652,-1380.258,-1301.172,-2482.906,-2716.635,-2754.186,-2593.92,-2704.398,-2808.422,-2880.912,-2158.504,-901.972,-895.42,-820.716,-881.276
8832,-1658.53,-1418.932,-1359.295,-1385.786,-1367.252,-1361.14,-1282.222,-1279.772,-1143.288,-1329.848,-1380.504,-1301.462,-2483.176,-2716.985,-2754.586,-2594.372,-2705.26,-2809.222,-2881.772,-2159.288,-902.056,-895.532,-820.824,-881.408
8833,-1658.755,-1419.134,-1359.395,-1385.918,-1367.604,-1361.412,-1282.504,-1280.084,-1143.634,-1330.196,-1380.792,-1301.764,-2483.542,-2717.285,-2754.93,-2594.984,-2705.572,-2810.004,-2882.584,-2160.134,-902.16,-895.656,-820.868,-881.54
8834,-1658.935,-1419.314,-1359.575,-1386.216,-1367.776,-1361.302,-1282.322,-1280.192,-1143.728,-1330.28,-1381.016,-1302.064,-2483.802,-2717.625,-2755.312,-2594.936,-2704.122,-2806.722,-2883.192,-2160.728,-902.276,-895.748,-820.952,-881.592
8835,-1659.12,-1419.478,-1359.73,-1386.128,-1368.088,-1361.676,-1282.628,-1280.52,-1144.048,-1330.604,-1381.342,-1302.378,-2484.114,-2717.89,-2755.436,-2595.388,-2704.996,-2807.528,-2884.02,-2161.548,-902.408,-895.82,-821.044,-881.66
8836,-1659.285,-1419.58,-1359.695,-1386.208,-1367.592,-1361.916,-1282.842,-1280.64,-1144.196,-1330.816,-1381.458,-1302.54,-2484.36,-2717.985,-2755.568,-2595.392,-2705.276,-2808.242,-2884.64,-2162.196,-902.564,-895.86,-821.152,-881.76
8837,-1659.485,-1419.804,-1359.95,-1386.526,-1367.932,-1362.176,-1283.116,-1280.916,-1144.504,-1330.968,-1381.588,-1302.53,-2484.712,-2718.45,-2756.034,-2595.992,-2705.576,-2809.016,-2885.416,-2163.004,-902.644,-895.952,-821.308,-881.844
8838,-1659.65,-1419.94,-1360.03,-1386.582,-1368.204,-1362.446,-1283.398,-1281.148,-1144.792,-1331.12,-1381.77,-1302.566,-2484.96,-2718.59,-2756.142,-2596.404,-2706.346,-2809.798,-2886.148,-2163.792,-902.764,-896.048,-821.376,-882.008
8839,-1659.815,-1420.152,-1360.3,-1386.914,-1368.564,-1362.814,-1283.72,-1281.548,-1145.182,-1331.516,-1382.082,-1302.786,-2485.296,-2719.0,-2756.814,-2597.024,-2707.214,-2810.62,-2887.048,-2164.682,-902.924,-896.168,-821.316,-882.076
8840,-1659.985,-1420.278,-1360.43,-1386.776,-1368.652,-1362.782,-1283.672,-1279.688,-1144.928,-1331.416,-1381.538,-1302.228,-2485.574,-2719.19,-2756.664,-2596.652,-2706.302,-2809.272,-2877.288,-2164.928,-903.0,-896.308,-821.384,-882.112
8841,-1660.215,-1420.432,-1360.55,-1386.868,-1368.944,-1363.066,-1283.904,-1279.908,-1145.09,-1331.52,-1381.704,-1302.46,-2485.876,-2719.45,-2756.84,-2597.084,-2707.086,-2810.004,-2878.008,-2165.59,-903.028,-896.44,-821.564,-882.052
8842,-1660.395,-1420.592,-1360.68,-1386.994,-1368.328,-1360.118,-1284.006,-1280.18,-1145.416,-1331.86,-1381.92,-1302.816,-2486.196,-2719.84,-2757.114,-2596.488,-2704.178,-2808.806,-2878.78,-2166.416,-903.156,-896.492,-821.704,-882.2
8843,-1660.6,-1420.732,-1360.885,-1387.334,-1368.656,-1360.4,-1284.24,-1280.492,-1145.768,-1332.16,-1382.272,-1303.192,-2486.496,-2720.255,-2757.666,-2596.956,-2704.5,-2809.54,-2879.592,-2167.268,-903.28,-896.632,-821.676,-882.268
8844,-1660.82,-1420.882,-1361.09,-1387.622,-1368.984,-1360.716,-1284.506,-1280.784,-1145.952,-1332.388,-1382.466,-1303.386,-2486.766,-2720.57,-2758.134,-2597.544,-2705.316,-2810.306,-2880.384,-2167.952,-903.372,-896.756,-821.744,-882.448
8845,-1660.995,-1421.072,-1361.26,-1387.7,-1369.28,-1360.966,-1284.78,-1281.144,-1146.302,-1332.696,-1382.814,-1303.66,-2487.076,-2720.88,-2758.232,-2597.98,-2705.606,-2811.08,-2881.244,-2168.802,-903.488,-896.84,-821.844,-882.452
8846,-1661.225,-1421.228,-1361.385,-1387.618,-1367.816,-1361.098,-1284.832,-1281.204,-1146.066,-1332.456,-1382.702,-1303.426,-2487.364,-2721.155,-2758.362,-2596.776,-2705.318,-2809.832,-2881.804,-2169.066,-903.544,-896.964,-821.984,-882.648
8847,-1661.425,-1421.408,-1361.57,-1387.75,-1368.048,-1361.246,-1284.994,-1281.416,-1146.308,-1332.468,-1382.814,-1303.672,-2487.724,-2721.51,-2758.706,-2596.908,-2705.046,-2810.494,-2882.516,-2169.808,-903.628,-897.084,-822.076,-882.716
8848,-1661.605,-1421.586,-1361.54,-1387.652,-1368.296,-1361.488,-1285.21,-1281.72,-1146.632,-1332.696,-1383.042,-1303.94,-2488.018,-2721.72,-2758.724,-2597.176,-2705.328,-2811.21,-2883.32,-2170.632,-903.704,-897.164,-822.264,-882.912
8849,-1661.805,-1421.764,-1361.79,-1387.768,-1368.58,-1361.844,-1285.412,-1282.084,-1146.944,-1333.04,-1383.342,-1304.274,-2488.272,-2722.17,-2759.052,-2597.6,-2706.184,-2811.912,-2884.184,-2171.444,-903.8,-897.26,-822.38,-883.092
8850,-1661.985,-1421.908,-1361.855,-1387.878,-1368.872,-1362.07,-1285.62,-1282.068,-1147.076,-1333.088,-1383.512,-1304.504,-2488.484,-2722.365,-2759.342,-2598.032,-2706.45,-2812.62,-2884.668,-2172.076,-903.872,-897.36,-822.536,-883.096
8851,-1662.15,-1422.036,-1362.095,-1388.162,-1369.12,-1362.298,-1285.91,-1282.412,-1147.432,-1333.46,-1383.866,-1304.828,-2488.728,-2722.685,-2759.71,-2598.3,-2706.718,-2813.41,-2885.512,-2172.932,-904.004,-897.432,-822.628,-883.212
8852,-1662.34,-1422.164,-1362.245,-1388.462,-1369.456,-1362.62,-1286.204,-1282.708,-1147.78,-1333.776,-1384.164,-1305.086,-2488.952,-2722.935,-2760.158,-2598.896,-2707.54,-2814.204,-2886.308,-2173.78,-904.104,-897.52,-822.752,-883.536
8853,-1662.48,-1422.31,-1362.425,-1388.554,-1369.676,-1362.942,-1286.478,-1283.068,-1148.136,-1334.2,-1384.55,-1305.52,-2489.19,-2723.275,-2760.334,-2599.016,-2708.362,-2814.978,-2887.168,-2174.636,-904.204,-897.616,-822.86,-883.316
8854,-1662.635,-1422.482,-1362.62,-1388.922,-1370.016,-1363.148,-1286.61,-1283.352,-1148.452,-1334.356,-1384.718,-1305.508,-2489.486,-2723.66,-2761.074,-2599.496,-2708.148,-2813.81,-2887.952,-2175.452,-904.304,-897.7,-822.992,-883.528
8855,-1662.855,-1422.65,-1362.85,-1389.212,-1370.396,-1363.518,-1286.886,-1283.72,-1148.828,-1334.712,-1385.1,-1305.862,-2489.79,-2724.05,-2761.448,-2600.256,-2709.018,-2814.586,-2888.82,-2176.328,-904.416,-897.78,-823.108,-883.452
8856,-1663.065,-1422.804,-1362.975,-1389.34,-1369.848,-1363.694,-1286.766,-1283.896,-1149.118,-1334.888,-1385.402,-1306.18,-2490.052,-2724.325,-2761.82,-2599.968,-2708.774,-2811.366,-2889.496,-2177.118,-904.524,-897.848,-823.256,-883.616
8857,-1663.275,-1422.984,-1363.1,-1389.416,-1370.18,-1364.0,-1287.014,-1284.16,-1149.058,-1334.208,-1385.178,-1306.15,-2490.372,-2724.6,-2762.012,-2600.56,-2709.58,-2812.114,-2890.26,-2177.558,-904.632,-897.948,-823.34,-883.86
8858,-1663.4,-1423.05,-1363.16,-1389.486,-1370.456,-1364.32,-1287.324,-1284.52,-1149.432,-1334.524,-1385.528,-1306.5,-2490.53,-2724.68,-2762.166,-2600.976,-2710.4,-2812.924,-2891.12,-2178.432,-904.776,-898.008,-823.432,-884.024
8859,-1663.555,-1423.162,-1363.345,-1389.602,-1370.752,-1364.674,-1287.576,-1284.852,-1149.79,-1334.8,-1385.832,-1306.78,-2490.806,-2725.035,-2762.526,-2601.412,-2711.254,-2813.676,-2891.952,-2179.29,-904.908,-898.056,-823.572,-884.124
8860,-1663.73,-1423.334,-1363.54,-1389.904,-1371.108,-1364.988,-1287.912,-1285.24,-1150.194,-1335.184,-1386.242,-1307.162,-2491.062,-2725.32,-2763.072,-2602.028,-2711.608,-2814.512,-2892.84,-2180.194,-905.056,-898.12,-823.648,-884.096
8861,-1663.88,-1423.494,-1363.66,-1390.248,-1371.54,-1365.336,-1288.226,-1285.612,-1150.572,-1335.596,-1386.598,-1307.524,-2491.362,-2725.68,-2763.692,-2602.96,-2712.456,-2815.326,-2893.712,-2181.072,-905.176,-898.224,-823.7,-884.212
8862,-1664.08,-1423.658,-1363.83,-1390.328,-1370.932,-1365.538,-1288.442,-1285.916,-1150.844,-1335.796,-1386.854,-1307.592,-2491.634,-2725.99,-2763.824,-2602.492,-2712.698,-2816.042,-2894.516,-2181.844,-905.236,-898.328,-823.872,-884.408
8863,-1664.3,-1423.874,-1364.14,-1390.646,-1371.216,-1365.752,-1288.604,-1286.028,-1150.348,-1334.904,-1386.54,-1307.346,-2491.962,-2726.52,-2764.29,-2602.916,-2712.952,-2816.704,-2895.128,-2181.848,-905.32,-898.46,-823.94,-884.444
8864,-1664.53,-1424.094,-1364.26,-1390.776,-1371.412,-1366.066,-1288.862,-1286.28,-1150.594,-1335.096,-1386.732,-1307.244,-2492.342,-2726.88,-2764.6,-2602.892,-2713.766,-2817.462,-2895.88,-2182.594,-905.492,-898.524,-823.968,-884.48
8865,-1664.705,-1424.244,-1364.325,-1390.848,-1370.736,-1366.042,-1288.75,-1286.44,-1150.79,-1335.132,-1386.31,-1307.14,-2492.612,-2727.075,-2764.628,-2602.236,-2712.862,-2816.05,-2896.54,-2183.29,-905.608,-898.62,-824.044,-884.484
8866,-1664.915,-1424.404,-1364.29,-1390.922,-1370.988,-1366.172,-1288.864,-1286.296,-1150.558,-1334.092,-1385.86,-1306.81,-2492.912,-2727.17,-2764.658,-2602.508,-2713.032,-2816.664,-2896.896,-2183.558,-905.672,-898.752,-824.152,-884.6
8867,-1665.125,-1424.596,-1364.595,-1391.048,-1371.308,-1366.522,-1289.116,-1286.476,-1150.844,-1334.352,-1385.998,-1306.812,-2493.248,-2727.685,-2764.964,-2602.968,-2713.882,-2817.416,-2897.576,-2184.344,-905.78,-898.844,-824.252,-884.732
8868,-1665.315,-1424.77,-1364.78,-1391.174,-1371.56,-1366.834,-1289.38,-1286.808,-1151.174,-1334.652,-1386.338,-1307.14,-2493.55,-2728.04,-2765.302,-2603.24,-2714.694,-2818.18,-2898.408,-2185.174,-905.864,-898.956,-824.36,-884.944
8869,-1665.435,-1424.934,-1364.93,-1391.296,-1371.744,-1366.968,-1289.626,-1287.016,-1151.01,-1334.632,-1386.094,-1307.108,-2493.802,-2728.29,-2765.636,-2603.204,-2714.408,-2818.926,-2899.116,-2185.51,-905.964,-899.04,-824.492,-884.884
8870,-1665.585,-1425.04,-1364.95,-1391.146,-1370.968,-1367.116,-1289.854,-1287.256,-1151.294,-1334.936,-1386.46,-1307.51,-2493.98,-2728.45,-2765.474,-2602.088,-2714.596,-2819.654,-2899.856,-2186.294,-906.076,-899.124,-824.6,-884.968
8871,-1665.79,-1425.208,-1365.04,-1391.28,-1371.364,-1367.396,-1290.094,-1287.616,-1151.646,-1335.264,-1386.79,-1307.834,-2494.304,-2728.72,-2765.82,-2602.864,-2714.916,-2820.394,-2900.716,-2187.146,-906.176,-899.22,-824.708,-885.084
8872,-1665.935,-1425.316,-1365.215,-1391.542,-1371.608,-1367.696,-1290.274,-1287.844,-1151.862,-1335.264,-1386.584,-1307.882,-2494.488,-2728.945,-2766.166,-2603.128,-2715.716,-2821.074,-2901.444,-2187.862,-906.196,-899.368,-824.872,-885.136
8873,-1666.07,-1425.438,-1365.325,-1391.81,-1371.884,-1367.986,-1290.476,-1288.084,-1152.098,-1335.432,-1386.816,-1308.122,-2494.714,-2729.175,-2766.422,-2603.544,-2716.506,-2821.776,-2902.184,-2188.598,-906.268,-899.464,-825.036,-885.236
8874,-1666.235,-1425.608,-1365.52,-1391.75,-1372.252,-1368.364,-1290.812,-1288.408,-1152.412,-1335.568,-1387.084,-1308.42,-2494.964,-2729.56,-2766.638,-2604.172,-2717.384,-2822.612,-2903.008,-2189.412,-906.396,-899.544,-825.12,-885.304
